,Unnamed: 0,tweet_id,label,text,n2v,bert_embeddings
269,269,673581371458199552,0,men from pakistan security forces told reporters to stop probing tashfeenmalik background or face arrest ,"[ 5.48690557e-04  6.29947288e-03  3.22586624e-03  5.90738701e-03
 -2.21373490e-03 -1.12517746e-02 -2.09142687e-03 -1.80637685e-03
 -1.10233191e-03 -7.94045813e-03 -1.02356346e-02 -5.24617452e-03
  6.22828072e-03  2.39998521e-03  9.12189577e-03  3.19059147e-03
 -1.16593642e-02 -5.81927877e-03  1.55493943e-02 -2.90523865e-03
  1.48606917e-03  7.08470307e-03 -1.31605016e-02  1.59144290e-02
 -5.31648146e-03  1.02816457e-02 -1.50885582e-02  2.24954612e-03
  8.68803356e-03 -6.90763630e-03 -6.52081054e-03  5.57260634e-03
 -6.83899969e-03 -2.85619590e-03  5.69196558e-03  1.49658611e-02
  7.63168046e-03 -6.73583057e-03 -1.55475615e-02  1.07620303e-02
  1.18603772e-02 -8.30360595e-03 -2.67733517e-03 -7.40180118e-03
  4.80938092e-04 -1.02874292e-02 -4.72248625e-03 -6.87704131e-04
  9.50421847e-04 -1.09290322e-02  8.04173853e-03 -6.02330128e-03
 -6.63441897e-05  1.46531723e-02  2.76164105e-03  1.28729371e-02
 -6.13982510e-03 -5.85090462e-03 -7.81400828e-04 -5.33232791e-03
 -9.30318702e-03 -7.28514371e-03  9.64141637e-03  9.44053847e-03
  8.72805715e-03  6.47615743e-05 -9.87921096e-03 -6.84812403e-05
 -2.60301819e-03  5.51921967e-03 -1.52116390e-02  5.63551299e-03
 -1.44126243e-04 -5.58585208e-03 -5.36215911e-03  1.15717016e-02
 -1.19078830e-02 -1.17038283e-03  2.91504757e-03  1.34089608e-02
 -1.06330188e-02  7.00490456e-03  9.20176692e-03 -3.75091622e-04
 -7.19919242e-03  9.13034286e-03  8.41683336e-03  1.26503268e-02
  1.13010798e-02  1.94321596e-03  7.99667742e-03 -7.44353107e-04
 -1.57667939e-02  8.81541148e-03  1.00471871e-03 -1.40898805e-02
  1.11515481e-04  3.47178662e-03  5.78036672e-03  1.19213173e-02]","tf.Tensor(
[[-0.70618826 -0.45445544 -0.17848258 ... -0.13594148  0.5303698
  -0.03705428]
 [ 0.43291816 -0.01436974 -0.48821524 ... -0.1598697   0.83500147
   0.33657825]
 [ 0.02010662 -0.3447436  -0.57523    ...  0.22599238  0.27231365
   0.14936484]
 ...
 [ 0.02240206 -0.19323187 -0.01612202 ...  0.05945093  0.03198597
  -0.02796083]
 [ 0.4509064  -0.17354025  0.27205288 ... -0.12568906  0.13723195
   0.07415632]
 [ 0.12833509 -0.26332396  0.04575372 ...  0.02788802  0.03376544
  -0.05935111]], shape=(34, 768), dtype=float32)"
270,270,668872645589471232,0,steve jobs was adopted his biological father was abdulfattah jandali a syrian muslim,"[-0.00249665 -0.00596843  0.00752439 -0.00731566 -0.00911496 -0.00187908
 -0.00841793  0.00061758  0.00190971 -0.00265574 -0.00661546 -0.00049944
 -0.00111694  0.00355802  0.00807376  0.0059897   0.00857147 -0.00912024
  0.009572   -0.00262015  0.00885432  0.0023576   0.00370983 -0.00974834
 -0.00964859  0.009025   -0.00309642  0.00277149  0.00659275 -0.00031762
  0.01000835 -0.00098464 -0.00964168 -0.00717117 -0.00106198 -0.0086922
  0.00745961  0.00356166 -0.00894902  0.00844287  0.0090779   0.00590949
  0.00697207 -0.00963055  0.00036649 -0.00935291 -0.00379386  0.00034667
 -0.00029667  0.00150749  0.00339244  0.00193542  0.00542679  0.00761016
 -0.00595265  0.00804139  0.00607529  0.00973393  0.00468093 -0.00337113
 -0.0037475  -0.00066066 -0.0016087   0.00998966  0.00096461  0.00423513
  0.00348101 -0.0089323   0.00666644  0.00830862 -0.00172279  0.00248115
 -0.00633317 -0.00611715  0.00833055 -0.00306909  0.00687163  0.00159869
 -0.00212798  0.0031949  -0.00413478 -0.00169527  0.00132874  0.00500273
 -0.0014412   0.00065852 -0.00791417  0.00969306 -0.00877463  0.00713748
  0.00404315 -0.0069742  -0.00535554 -0.00795109 -0.00511171  0.00706597
  0.0096227   0.00223372  0.00065665  0.00959705]","tf.Tensor(
[[-0.24842492  0.14365864  0.00769887 ... -0.45347753  0.7729391
   0.41270047]
 [-0.05161478  0.3699231  -0.21057151 ... -0.32161504  0.13203579
  -0.5011911 ]
 [-0.6373468   0.03579607 -0.14341053 ... -0.5538034   0.29287767
  -0.6058795 ]
 ...
 [-0.4342191   0.2628273   0.28356555 ... -0.278774    0.36391675
  -0.11950074]
 [-0.31336534  0.09074274  0.10415171 ... -0.2329545   0.60428655
   0.1253015 ]
 [-0.28757015 -0.01287356  0.34916833 ... -0.17609209  0.465154
  -0.02364807]], shape=(34, 768), dtype=float32)"
271,271,669613420665159680,0,farting does not burn 67 calories and is not a practical weight loss mechanism ,"[ 2.07852526e-03 -4.88509890e-03  5.61348908e-03 -2.96524656e-03
  1.00089144e-02  1.14758499e-03 -4.60358290e-03  9.37324390e-03
  1.24911859e-03 -3.02533503e-04 -7.63117662e-03 -9.94881615e-03
 -4.57205717e-03  7.93528650e-03 -6.01054123e-03  7.86030479e-03
 -9.68421623e-03 -6.49684691e-04  8.86550581e-04 -1.03799896e-02
  8.30558408e-03  8.20179936e-03  4.38751467e-03  4.99779638e-03
 -3.25966999e-03  1.18112043e-02  7.67740374e-03 -1.34419715e-02
 -4.80083935e-03 -2.02899287e-03  6.04811870e-03 -7.52388174e-03
  8.44537455e-04 -6.66354969e-03  1.96248316e-03  8.41043424e-03
  2.60366383e-03 -2.78290623e-04 -1.20748589e-02 -1.27918152e-02
  2.26478302e-03 -8.28498974e-03 -5.66255208e-03  7.17329932e-03
  7.78052304e-03  1.73048081e-03 -1.07035562e-02 -9.33084078e-03
  8.31527449e-03  2.30551115e-03 -5.21428278e-03 -8.96575581e-03
  6.45635242e-04  1.47441507e-03 -5.23295836e-04  5.04998909e-03
 -6.20394433e-03 -8.83056223e-03 -5.76433633e-03 -3.10091046e-03
  7.69230770e-03  2.00052839e-03  8.98044650e-03  1.05465967e-02
 -2.05429411e-03  5.13006328e-03 -9.71535780e-03  1.06800729e-02
  5.06709144e-03  5.29447896e-03  7.31280213e-03  9.82765574e-03
  3.29762069e-03  1.61848369e-03  2.96446215e-03 -8.53857491e-03
  1.18975407e-02 -4.88190586e-03  7.30470009e-03 -1.95709988e-03
  6.57793062e-05 -1.16731199e-02 -1.30617805e-02 -7.04281544e-03
 -9.78736114e-03 -1.40833645e-03 -5.02275350e-03 -2.36369041e-03
 -3.23211751e-03 -4.99904295e-03  7.95983244e-03  7.75688188e-03
  8.99798609e-03  9.37002245e-03 -3.71511281e-03  7.13441055e-03
 -6.66699046e-03 -1.93938482e-04 -6.76278956e-03  1.20226736e-03]","tf.Tensor(
[[-0.25410143  0.22465977  0.04904582 ... -0.15483108 -0.06401276
   0.6727028 ]
 [ 0.68565875 -0.31892377 -0.07282558 ...  0.4105044   0.7378274
   0.09711383]
 [-0.24024673 -0.59617347  0.07696909 ...  0.16978954 -0.10169131
   0.15987338]
 ...
 [ 0.36477453  0.20381813  0.13452655 ... -0.33930534  0.05945683
   0.14997625]
 [ 0.11402926 -0.17973064  0.03561261 ... -0.28145933 -0.01292231
   0.21752788]
 [ 0.13089597  0.19351996  0.12741601 ... -0.22499587 -0.0056681
   0.0731234 ]], shape=(34, 768), dtype=float32)"
272,272,676718762830221312,0,texas plumber sues car dealership after his truck winds up in isis video ,"[-8.3121061e-03  9.3444595e-03 -2.0006490e-04 -1.9646143e-03
  4.6248902e-03 -4.1710949e-03  2.7649703e-03  6.9978973e-03
  6.0393913e-03 -7.5682164e-03  9.4359610e-03  4.6705282e-03
  3.9913538e-03 -6.2636067e-03  8.5415803e-03 -2.2435097e-03
  8.8945851e-03 -5.4008062e-03 -8.1948619e-03  6.7905188e-03
  1.6797592e-03 -2.2525860e-03  9.6378690e-03  9.5245810e-03
 -9.8343492e-03  2.5161908e-03  6.1981329e-03  3.9394107e-03
  1.9900715e-03  4.9347151e-04  6.9804385e-04 -3.8323414e-03
 -7.1745347e-03 -2.1398282e-03  3.9157751e-03  8.8598756e-03
  9.3014920e-03 -5.9974901e-03 -9.4554275e-03  9.8409541e-03
  3.4897346e-03  5.1729633e-03  6.2730615e-03 -2.7955768e-03
  7.3909182e-03  2.7963088e-03  2.8879174e-03 -2.3982369e-03
 -3.1044218e-03 -2.3957270e-03  4.3034148e-03  4.4322700e-05
 -9.5640179e-03 -9.7406218e-03 -6.2124087e-03 -1.3497366e-04
  1.9791534e-03  9.4803832e-03  5.6134164e-03 -4.2604408e-03
  3.0991252e-04  4.9669528e-03  7.7604731e-03 -1.1528240e-03
  4.3358901e-03 -5.8120391e-03 -8.1467826e-04  8.2026795e-03
 -2.4114428e-03 -9.6854046e-03  5.8097099e-03 -3.9214632e-03
 -1.1831413e-03  1.0054824e-02 -2.2723000e-03 -4.7586760e-03
 -5.3368262e-03  7.0316498e-03 -5.6930156e-03  2.1092170e-03
 -5.3128055e-03  6.1495686e-03  4.3489626e-03  2.6024564e-03
 -1.5111123e-03 -2.8016041e-03  9.0533653e-03  5.2537122e-03
 -2.1046330e-03 -9.5042493e-03 -7.3880921e-03 -1.0411936e-03
 -7.9257402e-04 -2.5942428e-03  9.8057678e-03 -4.7738996e-04
  5.9227394e-03 -7.5036236e-03 -2.4974721e-03 -5.6229322e-03]","tf.Tensor(
[[ 0.0122341  -0.13294339 -0.14921135 ... -0.85867184  0.29061413
   0.19408558]
 [ 0.6508322  -0.35406148  0.05092105 ... -0.4052685  -0.15352671
  -0.9333635 ]
 [ 0.90793955 -1.2052516   0.3601099  ...  0.26752314 -0.2949233
  -0.9795441 ]
 ...
 [ 0.10010473  0.07982598  0.23828211 ... -0.39414424 -0.01536538
  -0.07763807]
 [ 0.06348489 -0.24719676 -0.06643609 ... -0.14976138  0.05569574
  -0.35356757]
 [ 0.35794765  0.01951348  0.3620937  ... -0.42022213  0.01939988
  -0.05957599]], shape=(34, 768), dtype=float32)"
273,273,613194145423826944,0,hillaryclinton not talking about 92 clintongore confederate campaign button ,"[-0.0078591   0.01069563  0.00126501  0.00473014  0.00903976  0.00660571
  0.00817438 -0.00831155 -0.00662044  0.00550091  0.00270912 -0.00504315
  0.01455474 -0.00904825  0.01194549 -0.00174076 -0.00837142 -0.00546533
 -0.00514245 -0.00301029 -0.00093859  0.0104978   0.00683718 -0.00327047
 -0.00196676  0.00281183 -0.00082159 -0.01263565  0.00332469 -0.0113847
  0.00582764 -0.00560586  0.0014867   0.01434419 -0.00085419  0.00510656
 -0.00596252  0.00774911 -0.00075969 -0.01245399 -0.00175809  0.00373014
  0.00485387  0.00151821  0.00069996 -0.00686782 -0.00166093  0.00138218
 -0.00621733 -0.00647631 -0.00039219  0.00249897  0.00226137 -0.00793271
  0.00100747 -0.00377886 -0.0028033   0.00035052  0.00736576 -0.01326683
 -0.00535368 -0.00668255  0.01496014  0.00161786 -0.0119751  -0.0012304
 -0.00630001  0.00977873 -0.01400428  0.00047464 -0.01056763  0.00352367
  0.00586843  0.00867353 -0.00920895 -0.00284022 -0.00588438 -0.00657861
 -0.0126417   0.00029038  0.00076441 -0.01073163  0.0036854   0.00158625
  0.00606901  0.00100327 -0.00063302 -0.00328199 -0.0028462   0.00428781
 -0.00635898  0.00146535  0.0017066   0.000916    0.01202786  0.00670086
  0.00424054  0.01071955  0.00979982 -0.00793107]","tf.Tensor(
[[-0.5379831  -0.05259827 -0.2951829  ... -0.46555385  0.6186182
   0.40691155]
 [ 0.14292203 -0.90948254 -0.35442793 ... -0.47426274 -0.0073429
   0.706793  ]
 [-0.22961041 -0.1077908   0.7424579  ... -0.02199936  0.4011423
   0.06217279]
 ...
 [-0.28156036 -0.15900266  0.17413712 ... -0.02089531 -0.12034501
   0.1051243 ]
 [-0.17364752 -0.28173926 -0.30475244 ... -0.11623248  0.08239648
   0.00494993]
 [-0.19262236 -0.22973968 -0.38476977 ... -0.00815112  0.08083089
  -0.00123002]], shape=(34, 768), dtype=float32)"
274,274,544289409294553088,1,full statement from pm abbott on sydneysiege martinplace lindt ,"[-0.00714147  0.00125505 -0.00718475 -0.00225452  0.00370689  0.00583098
  0.00120119  0.00212299 -0.00412259  0.00720495 -0.00631206  0.00466601
 -0.00823598  0.00205096 -0.00496957 -0.00426992 -0.00310757  0.00566701
  0.0057983  -0.00499399  0.00077797 -0.00850698  0.00782306  0.00925901
 -0.00274831  0.00080621  0.00072583  0.00549062 -0.00861736  0.00058865
  0.00687153  0.00224675  0.00113859 -0.00933639  0.00849015 -0.00628229
 -0.00300324  0.00350069 -0.00077336  0.0014045   0.00177863 -0.00683982
 -0.00973792  0.00904712  0.00621675 -0.00691637  0.00340966  0.00020575
  0.00478109 -0.00712187  0.00403443  0.00436086  0.00996508 -0.00448961
 -0.00138167 -0.0073202  -0.00971775 -0.0090814  -0.00102485 -0.00650329
  0.00485844 -0.00616177  0.0025295   0.00075996 -0.00340447 -0.00097077
  0.00999825  0.00915608 -0.00448581  0.00911095 -0.00565129  0.00594056
 -0.00309576  0.00343549  0.00303411  0.00691207 -0.0023601   0.00880061
  0.00758875 -0.00957588 -0.00801656 -0.00764842  0.00290953 -0.00276874
 -0.00694015 -0.00813867  0.00833782  0.00198779 -0.00933872 -0.00479776
  0.00315476 -0.00473208  0.00529333 -0.00423718  0.00264657 -0.00805105
  0.00622802  0.00481401  0.00079758  0.00301359]","tf.Tensor(
[[-0.26114666  0.09451443 -0.03446137 ... -0.39678344  0.27876443
   0.45415416]
 [ 0.16649032 -0.3367273  -0.2173711  ...  0.16215798  0.6704792
   0.17487259]
 [ 0.38781387 -0.7959341   0.03270922 ... -0.34396935 -0.26340437
   0.47087878]
 ...
 [-0.05448679 -0.22030203  0.16944432 ... -0.17984156 -0.46513113
   0.03198458]
 [ 0.0449077  -0.15338536  0.288487   ... -0.13538113 -0.17749904
  -0.03549936]
 [ 0.0638153  -0.14481328  0.24491015 ... -0.09541565 -0.26292858
   0.2078303 ]], shape=(34, 768), dtype=float32)"
275,275,665575674485211136,0,first 10000 syrian refugees arrive in new orleans noticed there are no women or children realdonaldtrump tcot ,"[ 8.10093991e-03 -4.43499302e-03 -1.05687033e-03  1.03991549e-03
 -1.70610700e-04  1.09151867e-03  6.16294006e-03  6.37471603e-05
 -3.30094364e-03 -1.52277411e-03  5.94788324e-03  1.43370684e-03
 -7.42742908e-04  9.40616429e-03 -4.90759080e-03 -8.47807503e-04
  9.22532752e-03  6.78724656e-03  1.47073227e-03 -8.98902491e-03
  1.14160520e-03 -2.28638202e-03  9.39740520e-03  1.19183864e-03
  1.44936843e-03  2.41351826e-03 -1.89748674e-03 -5.02077071e-03
  2.30245292e-04 -2.03141873e-03  6.64298190e-03  8.88127461e-03
 -6.30348164e-04  3.00174183e-03 -6.20400580e-03  1.81159459e-03
 -6.89846557e-03 -8.68307613e-03 -6.00830419e-03 -8.99275579e-03
  7.33180949e-03 -5.83514757e-03  8.24649725e-03 -7.21455505e-03
  3.42233852e-03  9.72607546e-03 -7.85660371e-03 -1.00403633e-02
 -4.31774789e-03 -2.67673377e-03 -2.51534977e-04 -8.91163480e-03
 -8.61650426e-03  2.83457641e-03 -8.30551051e-03 -9.13134404e-03
 -2.31406931e-03 -8.66835937e-03 -7.09665008e-03 -8.37138668e-03
 -3.19432729e-04 -4.61667450e-03  6.71025459e-03  1.49078725e-03
 -3.37493536e-03  6.15011668e-03 -6.03063637e-03 -4.61153779e-03
 -7.30731059e-03 -4.32639197e-03 -1.82778412e-03  6.53690146e-03
 -2.71371705e-03  4.92981263e-03  7.01067783e-03 -7.48705771e-03
  4.54298966e-03  6.13004435e-03 -2.98754405e-03  6.59403577e-03
  6.08413154e-03 -6.47998881e-03 -6.80225575e-03  2.61504459e-03
 -1.65680819e-03 -6.06087735e-03  9.49638989e-03 -5.16833784e-03
 -6.52011111e-03 -1.21904224e-04 -2.66943406e-03  4.79516544e-04
 -3.47020687e-03 -4.32468689e-04 -6.61059225e-04  8.47834046e-04
  8.26761592e-03 -5.73260291e-03 -1.63775135e-03  5.58322622e-03]","tf.Tensor(
[[-0.61242104  0.3645354   0.3823271  ... -0.711816    0.37208873
   0.68051904]
 [-1.1834041  -0.14108866  0.30147782 ... -0.7751524   0.85685384
  -0.31802398]
 [ 0.43464705  0.4560146   0.6627989  ... -1.4254026   0.23270488
   0.12816624]
 ...
 [-0.1681821   0.07823367  0.38978973 ... -0.38431382  0.14929119
   0.16627188]
 [-0.1635544   0.09002441  0.3755119  ... -0.42959258  0.1897761
   0.19507463]
 [-0.25726157  0.08565607  0.31537223 ... -0.45480514  0.14673498
   0.16384889]], shape=(34, 768), dtype=float32)"
276,276,641191076716417025,0,happy 15 minimum wage labor day from mcdonalds ,"[-6.29759859e-03  6.80249557e-03 -8.61466490e-03 -8.82061478e-03
  8.00030213e-03  8.04611947e-03  2.90907617e-03  6.60405029e-03
 -2.82858917e-03  7.94437062e-03 -1.42236408e-02  3.86032974e-04
 -7.96106178e-03 -4.27076302e-04 -4.92092362e-03 -8.75094160e-03
 -3.15057626e-03  4.98725567e-03  6.65480131e-03 -1.15738530e-02
 -3.66936292e-05 -6.56153494e-03  9.48307384e-03  9.12571419e-03
 -5.96042583e-03  4.10423940e-03 -1.88961218e-03  5.17026009e-03
 -1.04592200e-02  2.03980366e-03  8.70320853e-03 -4.99783666e-04
  3.01162316e-03 -1.62259899e-02  5.30363340e-03 -8.40030238e-03
 -5.20587573e-03  4.36220551e-03 -2.35591829e-03  2.32050414e-04
  3.52812791e-03 -1.31916171e-02 -8.00210983e-03  1.25856493e-02
  7.55878864e-03 -1.34068141e-02  3.56277544e-03 -6.90206280e-03
  5.56038646e-03 -8.97172187e-03  8.94143805e-03  1.18482707e-03
  1.23262350e-02 -9.83854290e-03 -5.51444991e-03 -7.85643701e-03
 -1.23375347e-02 -1.49066858e-02 -7.48290797e-04 -1.19610382e-02
  7.35077541e-03 -1.16679408e-02  7.94311054e-03  6.35978626e-03
 -4.28515021e-03  1.95088401e-03  1.38635794e-02  1.25956079e-02
 -1.41965766e-02  1.20429862e-02 -1.07328305e-02  6.96400087e-03
 -3.16100824e-03  5.05519658e-03  4.28825710e-03  1.18465330e-02
 -1.98817323e-03  1.43459514e-02  7.50355329e-03 -5.99655649e-03
 -1.09260669e-02 -9.83900111e-03 -3.27562192e-03 -2.69188172e-06
 -1.19817154e-02 -1.32122263e-02  1.15606971e-02  8.66649020e-03
 -1.09844338e-02 -6.07799832e-03  6.59254845e-03 -4.29340219e-03
  6.11020252e-03 -8.25214107e-03  7.29099242e-03 -1.26221953e-02
  1.18810264e-02  1.07500441e-02  2.41573784e-03  1.15156942e-03]","tf.Tensor(
[[-0.04945395 -0.02436106  0.0352542  ... -0.42064628  0.15948889
   0.5228831 ]
 [ 0.11011795 -0.24785754  0.50653785 ...  0.4090368   0.7049275
   0.2545857 ]
 [ 0.79325384  0.23029122  0.92829305 ...  0.10015495 -0.3011756
  -0.14683886]
 ...
 [ 0.26962435 -0.10829868  0.3658685  ... -0.15244952 -0.06112207
   0.30743337]
 [ 0.24374421 -0.10033868  0.35526365 ... -0.1562677  -0.0095862
   0.37953   ]
 [ 0.28202355 -0.17645139  0.27405766 ... -0.17235024 -0.07588859
   0.3357171 ]], shape=(34, 768), dtype=float32)"
277,277,553587303172833280,1,police taking people out of paris grocery where hostages were being held ,"[ 0.00278841  0.00102672 -0.00267814  0.01016526  0.00293275  0.00416002
 -0.00113885  0.00131806  0.00696097 -0.00099298  0.00343466 -0.00075973
  0.00574712  0.00377645  0.00280766 -0.00589434 -0.00451211  0.00447725
 -0.00634104 -0.00077278 -0.00044685  0.00374861 -0.0090809   0.00930329
 -0.00170437 -0.0054175   0.0042484  -0.00211937 -0.00825511 -0.00473061
 -0.00022985 -0.00948201  0.00045573  0.00237018 -0.00379689  0.00288099
  0.00245871  0.01044264  0.00141302  0.00196796  0.00300569 -0.00218952
 -0.00919704  0.00846892 -0.00194002 -0.01057199 -0.00705786 -0.00432605
  0.00415176  0.00553205  0.00646416 -0.00723964  0.00045042 -0.00326888
 -0.0057095   0.00739061  0.00412985 -0.00325078 -0.00890709 -0.00550219
 -0.00054673  0.0080543   0.00661482 -0.00892701 -0.01017746  0.00767979
 -0.00247423 -0.00360296  0.00590089 -0.00627487  0.00552894 -0.00013102
 -0.00711086 -0.00021461  0.00685964  0.00996337  0.00280774  0.00543285
 -0.00547614 -0.00086857 -0.00593065  0.00128832 -0.00196558 -0.0036647
 -0.00735821  0.01011041  0.00336893 -0.00229989 -0.00423114  0.00815749
 -0.00672546  0.00341299  0.00086906  0.00878125  0.0073294  -0.00318338
  0.00273786 -0.00177864 -0.00981825 -0.00257748]","tf.Tensor(
[[-0.1491633  -0.6047159  -0.11333632 ... -0.2816619   0.29061234
   0.05366515]
 [ 0.58114225 -0.28572357 -0.4201103  ... -0.945665    0.4236967
   0.19084172]
 [ 0.13065833 -0.7021833   0.10853036 ... -0.61520946 -0.19701883
  -0.39450908]
 ...
 [-0.19496302 -0.28740355  0.02234259 ... -0.2066524   0.03935564
   0.04695377]
 [-0.16423355 -0.2629432   0.00585946 ... -0.2701174   0.11984691
   0.08127403]
 [-0.0405991  -0.25556514  0.07549036 ... -0.23712485  0.00870011
   0.04835062]], shape=(34, 768), dtype=float32)"
278,278,633823543541768192,0,obese woman arrested for starving her 7 kids there was only enough food for me ,"[ 0.00975461  0.00735437  0.00118872 -0.00351689 -0.0004578   0.00032468
 -0.00632662  0.00591329  0.00230764  0.00372659 -0.00734579  0.00850228
  0.00051725 -0.00019521 -0.00911706  0.00407085  0.00688612  0.00743736
 -0.00652985 -0.00802017 -0.00556856 -0.00060717 -0.00839427 -0.00831058
 -0.00195693  0.00115081 -0.00961664 -0.00378619  0.00070691  0.00691438
  0.00185864 -0.00070341 -0.0075207  -0.00697148 -0.00069954  0.00754328
  0.00552173 -0.00149799  0.00120663 -0.00975697 -0.0013281  -0.0047238
  0.00587474 -0.00237757 -0.00480059 -0.00957938 -0.00131906 -0.00720849
 -0.00169837 -0.00410028 -0.00227948 -0.00339557 -0.00818423 -0.00124687
  0.00157056 -0.003989   -0.00758307 -0.00359543 -0.00915433 -0.00075639
  0.00594021 -0.0030518   0.00328715  0.00508691  0.00848726  0.00580256
  0.00956055 -0.00964162 -0.00811096 -0.00681209 -0.0075314  -0.00798112
 -0.00778306 -0.00294202  0.00148682 -0.00294904 -0.00889375  0.00511624
  0.00085172  0.00467126  0.00716437  0.00772645 -0.00085688  0.00368803
 -0.00522617  0.00188294  0.00464748  0.01002186 -0.00315157  0.00290498
 -0.00564677 -0.00216579  0.00811828 -0.00393041 -0.00108518 -0.00932094
 -0.00951143  0.00888324 -0.0057262   0.00510199]","tf.Tensor(
[[-3.38735670e-01  1.22294143e-01  2.12712288e-02 ... -4.36075807e-01
   2.15623111e-01  4.47315946e-02]
 [ 1.02515537e-02  8.00617456e-01  2.82563001e-01 ... -1.21846890e+00
   7.03294635e-01 -5.72984278e-01]
 [-5.57425320e-01  3.11296076e-01  3.43058944e-01 ... -8.46613288e-01
  -2.57319987e-01 -2.56417692e-01]
 ...
 [ 1.76546991e-01 -2.01163497e-02  3.55171502e-01 ... -5.43672964e-02
   8.51063430e-03 -8.04176852e-02]
 [ 1.21110782e-01 -2.98253912e-02  3.52257371e-01 ... -7.09944069e-02
  -1.13520771e-03 -2.55698785e-02]
 [ 2.29930073e-01 -5.08623719e-02  4.56006438e-01 ... -8.92955661e-02
   1.21619135e-01  5.50214052e-02]], shape=(34, 768), dtype=float32)"
279,279,544381485591982083,1,reports on channeltennews sydneysiege gunman wants isil flag delivered to cafe and he also wants to speak to pm or people will be killed,"[ 0.00270737 -0.01267317  0.00926304  0.01224878 -0.01304288 -0.01565009
  0.01056455  0.03108633 -0.00817274 -0.01924426 -0.00066827 -0.01527474
 -0.02550353  0.01870022 -0.02140576  0.00973572 -0.00713612 -0.01862138
 -0.01381631 -0.04308823  0.02521378  0.02092723  0.02046061  0.01065968
  0.00289587  0.0163081  -0.01196415 -0.00673121 -0.00721118 -0.00010332
  0.00626289 -0.00489665  0.02734508 -0.02974397 -0.00391802  0.01844285
  0.01873598 -0.0156085  -0.01900137 -0.03026662 -0.01044413 -0.00874712
 -0.02198854  0.00405101  0.01498956 -0.00165473 -0.03119664 -0.00372333
  0.02574241  0.02699847 -0.01975603 -0.00698111 -0.00245424  0.00630482
  0.01584513 -0.00105493  0.00438078 -0.02175413 -0.02228946  0.01342915
  0.0026786   0.00337256  0.00877607  0.00351611 -0.00749693  0.01310507
 -0.0102498   0.02092694 -0.00934044  0.00997983  0.0096652   0.0295738
 -0.0008294  -0.00914971  0.01851659 -0.0155815   0.01969427 -0.00335487
  0.00176939 -0.01563494 -0.00261907 -0.01251959 -0.00560373  0.00730954
 -0.01962272 -0.00443836  0.01251579  0.00176922 -0.0180763   0.00624401
  0.01565911  0.01732687  0.01434998  0.00700249  0.010983    0.01528535
 -0.0197286  -0.01190558 -0.00629113  0.01910253]","tf.Tensor(
[[-0.43733463 -0.28070676  0.45779654 ... -0.48780647  0.12479234
   0.16384514]
 [ 0.8635192  -0.21629918 -0.04529664 ... -0.3952043  -0.286822
   0.21535876]
 [ 0.6133055  -0.26172984  0.5122456  ...  0.1461722   0.346216
   0.20002997]
 ...
 [ 0.5432278   0.22928755  0.03106814 ... -0.36185598 -0.23356481
   0.03543867]
 [ 0.11468533 -0.24323353  0.24534903 ... -0.07980106  0.01000215
  -0.02141785]
 [-0.0359742  -0.4523263   0.09420082 ...  0.01144916  0.10546786
  -0.43967164]], shape=(34, 768), dtype=float32)"
